transaction_id,timestamp,customer_id,account_number,transaction_type,amount,currency,balance_after,status,merchant,category,location
TXN00001188,2023-11-15 16:57:57,CUST001008,ACCT-53688640,payment,-501.09,USD,3721.67,completed,Costco,education,"Fort Worth, TX"
TXN00001189,2023-03-10 17:23:45,CUST001012,ACCT-92122763,fee,-30.88,CAD,6187.77,disputed,Wells Fargo,fees,Branch
TXN00001190,2023-07-08 02:15:52,CUST001169,ACCT-89617513,interest,426.61,EUR,15226.16,completed,,,"Phoenix, AZ"
TXN00001191,2023-08-26 08:56:21,CUST001112,ACCT-10267547,rqfund,903.4,AUD,,disputed,Home Depot,utilities,"Charlotte, NC"
TXN00001192,2023-01-15 19:44:47,CUST001195,ACCT-21053615,fee,-33.81,AUD,1169.54,disputed,Wells Fargo,fees,"Chicago, IL"
TXN00001193,2023-09-04 09:10:33,CUST001009,ACCT-98203653,interest,1655.74,AUD,8216.03,disputed,,,"New York, NY"
TXN00001194,2023-04-12 16:11:09,CUST001013,ACCT-69473190,payment,-846.48,USD,10508.3,pending,Verizon,income,"San Diego, CA"
TXN00001195,2023-09-08 04:24:48,CUST001035,ACCT-60915265,transfer,-645.13,CAD,3613.49,reversed,,,"Jacksonville, FL"
TXN00001196,2023-03-20 15:56:35,CUST001133,ACCT-49642867,fee,-26.53,EUR,10217.23,completed,Bank of America,fees,"Denver, CO"
TXN00001197,2023-07-31 20:15:08,CUST001030,ACCT-44590285,refund,670.37,JPY,8796.28,reversed,Walmart,taxes,"San Antonio, TX"
TXN00001198,2023-09-04 21:36:34,CUST001147,ACCT-94391030,payment,-930.38,USD,526.49,failed,Delta Airlines,miscellaneous,"Los Angeles, CA"
TXN00001199,2023-01-09 12:07:31,CUST001199,ACCT-68921663,transfer,-385.55,CAD,10336.81,completed,,,"Jacksonville, FL"
TXN00001200,2023-02-08 20:44:54,CUST001183,ACCT-55812975,fee,-25.73,USD,3729.24,completed,Chase,fees,"San Antonio, TX"
TXN00001201,2023-09-10 02:55:45,CUST001197,ACCT-78881762,refund,342.76,USD,9051.34,pending,Chevron,transportation,"Fort Worth, TX"
TXN00001202,2023-03-05 23:00:45,CUST001118,ACCT-57863774,transfer,-535.32,USD,9924.21,completed,,,ATM
TXN00001203,2023-10-31 20:53:25,CUST001087,ACCT-12914281,deposit,894.05,JPY,6316.56,completed,,,Online
TXN00001204,2023-01-27 20:12:41,CUST001172,ACCT-64219702,interest,292.58,USD,7625.25,failed,,,Mobile App
TXN00001205,2023-07-27 19:55:20,CUST001116,ACCT-37847626,deposit,1991.37,EUR,10905000.0,pending,Direct Deposit - Employer,income,"New York, NY"
TXN00001206,,CUST001083,ACCT-81608295,fee,-47.77,USD,9820.1,disputed,Bank of America,fees,"Dallas, TX"
TXN00001207,2023-11-21 22:58:20,CUST001078,ACCT-92408433,withdrawal,-948.52,EUR,248.98,pending,,,"San Jose, CA"
TXN00001208,2023-12-07 23:02:09,CUST001152,ACCT-84980721,deposit,1642.79,AUD,13335.18,pending,,,"Los Angeles, CA"
TXN00001209,2023-08-05 05:31:16,CUST001081,ACCT-29228380,withdrawal,-993.06,CAD,666.32,pending,,,"San Diego, CA"
TXN00001210,2023-02-05 22:22:48,CUST001037,ACCT-24351729,withdrawal,-384.02,USD,3375.32,pending,,,"Columbus, OH"
TXN00001211,2023-08-29 04:00:49,,ACCT-76164661,interest,1457.49,USD,7675.71,failed,,,"New York, NY"
TXN00001212,2023-04-24 06:31:46,CUST001021,ACCT-97636965,transfer,-683.48,JPY,7169.42,pending,,,"Chicago, IL"
TXN00001213,2023-03-14 05:19:54,CUST001162,ACCT-43214451,interest,1789.91,USD,8369.59,disputed,,,"Boston, MA"
TXN00001214,2023-08-17 04:45:02,CUST001116,ACCT-37847626,deposit,223.61,GBP,11128.61,failed,,,"Dallas, TX"
TXN00001215,2023-04-12 14:19:31,CUST001092,ACCT-87741418,interest,1116.99,GBP,6233.31,disputed,,,"Dallas, TX"
TXN00001216,2023-05-12 09:01:40,CUST001127,ACCT-94024982,transfer,,GBP,9262.24,disputed,,,"Boston, MA"
TXN00001217,2023-07-09 09:03:10,CUST001169,ACCT-89617513,refund,290.24,USD,15516.4,disputed,Best Buy,utilities,"San Diego, CA"
TXN00001218,2023-05-16 07:13:23,CUST001053,ACCT-74110515,deposit,1253.99,USD,11430.71,disputed,Direct Deposit - Employer,income,"Columbus, OH"
TXN00001219,2023-08-21 03:07:53,CUST001078,,withdrawal,-406.73,USD,-157.75,reversed,,,"Austin, TX"
TXN00001220,2023-01-02 09:33:24,CUST001007,ACCT-76922929,interest,208.89,EUR,9195.18,pending,,,"San Jose, CA"
TXN00001221,2023-04-26 18:32:38,CUST001109,ACCT-57342016,transfer,-228.14,USD,136.66,reversed,,,Mobile App
TXN00001222,2023-06-26 06:23:51,CUST001200,ACCT-76144671,transfer,-604.77,GBP,8201.95,disputed,,,"Columbus, OH"
TXN00001223,2023-01-09 19:10:52,CUST001117,ACCT-58499772,payment,-97.83,AUD,988.75,completed,PayPal,housing,Online
TXN00001224,2023-11-01 11:10:15,CUST001184,ACCT-53416374,interest,153.66,USD,670.87,failed,,,"Dallas, TX"
TXN00001225,2023-06-17 17:48:43,CUST001110,ACCT-65345102,withdrawal,-60.18,USD,7017.54,failed,,,Online
,2023-05-06 07:46:59,CUST001180,ACCT-84608888,payment,-133.02,USD,2759.36,reversed,,miscellaneous,"Houston, TX"
TXN00001227,,CUST001006,ACCT-16242537,deposit,682.74,GBP,3516.37,failed,Direct Deposit - Employer,income,"Philadelphia, PA"
TXN00001228,2023-10-08 06:36:04,CUST001151,ACCT-89012248,fee,-37.14,USD,5178.98,pending,Wells Fargo,fees,"Dallas, TX"
TXN00001229,2023-09-11 07:06:11,CUST001104,ACCT-53337375,payment,-982.54,GBP,4342.15,disputed,Home Depot,healthcare,"San Antonio, TX"
TXN00001230,2023-12-13 22:58:25,CUST001179,ACCT-41724086,interest,413.29,AUD,4176.23,pending,,,"Fort Worth, TX"
TXN00001231,2023-06-09 04:29:35,CUST001117,ACCT-58499772,refund,1230.97,JPY,2219.72,failed,Uber Eats,groceries,"Charlotte, NC"
TXN00001232,2023-07-11 00:00:20,CUST001040,ACCT-86152351,refund,1320.39,USD,4127.96,reversed,Walgreens,healthcare,"San Antonio, TX"
TXN00001233,2023-11-15 17:52:46,CUST001104,ACCT-53337375,interest,1230.27,USD,5572.42,,,,"San Jose, CA"
TXN00001234,2023-08-24 00:57:58,CUST001028,ACCT-71357085,deposit,1186.96,USD,4348.71,reversed,Direct Deposit - Employer,income,"Austin, TX"
TXN00001235,2023-10-15 02:32:50,CUST001120,ACCT-75729166,refund,1146.73,USD,11408.09,pending,,taxes,"Phoenix, AZ"
TXN00001236,2023-03-15 01:34:07,CxST001040,ACCT-86152351,fee,-9.14,USD,4118.82,completed,Chase,fees,
TXN00001237,2023-04-25 13:12:28,CUST001145,ACCT-17505465,payment,-235.8,USD,7194.25,failed,DoorDash,miscellaneous,"San Antonio, TX"
TXN00001238,2023-12-26 06:17:09,CUST001114,ACCT-60540077,,-705.56,USD,5856.85,completed,,,"San Francisco, CA"
TXN00001239,2023-02-02 18:10:59,CUST001090,ACCT-45062558,payment,-99.93,USD,10450.93,reversed,Zelle,utilities,"Columbus, OH"
TXN00001240,2023-05-04 08:01:42,CUST001141,ACCT-38793379,deposit,141.33,UmD,3532.28,pending,Direct Deposit - Employer,income,"San Francisco, CA"
,2023-11-12 23:43:02,CUST001138,ACCT-44494851,withdrawal,-59.22,USD,6885.75,failed,,,"Columbus, OH"
TXN00001242,2023-03-02 09:24:39,CUST001131,ACCT-11671199,payment,-949.72,JPY,8847.58,failed,Hilton Hotels,taxes,"Indianapolis, IN"
TXN00001243,2023-05-24 07:17:54,CUST001126,ACCT-83047106,transfer,-632.44,USD,5029.71,failed,,,ATM
TXN00001244,2023-10-02 09:51:56,CUST001129,ACCT-96345x42,fee,-6.99,USD,6445.78,completed,Bank of America,fees,"Austin, TX"
TXN00001245,2023-02-27 22:53:45,CUST001120,ACCT-75729166,transfer,-217.81,USD,11190.28,pending,,,Mobile App
TXN00001246,2023-07-03 20:21:36,CUST001040,ACCT-86152351,payment,-680.42,AUD,3438.4,completed,Verizon,shopping,"Austin, TX"
TXN00001247,2023-06-05 14:08:37,CUST001011,ACCT-99776794,deposit,803.99,GBP,5033.35,completed,Direct Deposit - Employer,income,"San Diego, CA"
TXN00001248,2023-11-19 22:01:09,CUSy001174,ACCT-41499397,withdrawal,-410.83,CAD,3020.28,failed,,,"Charlotte, NC"
TXN000012l9,2023-01-15 22:16:30,CUST001071,ACCT-82216410,transfer,-52.86,JPY,,disputed,,,"San Jose, CA"
TXN00001250,2023-01-26 07:57:12,CUST001070,ACCT-25363790,payment,-503.21,USD,3203.49,disputed,Doorqash,charity,"Denver, CO"
TXN00001251,2023-10-05 00:34:56,CUST001176,ACCT-44550076,payment,-156.59,CAD,6417.59,pending,Uber Eats,income,"Phoenix, AZ"
TXN00001252,2023-04-14 22:57:11,CUST001179,ACCT-41724086,payment,-508.28,JPY,3667.95,reversed,Zelle,dining,"Dallas, TX"
TXN00001253,2023-08-23 23:43:53,CUST001181,ACCT-24236192,deposit,201.73,USD,6557.86,completed,Direct Deposit - Employer,income,"Columbus, OH"
TXN00001254,2023-06-02 06:54:44,CUST001200,ACCT-76144671,payment,-565.0,USD,7636.95,pending,Amazon,transportation,"San Francisco, CA"
TXN00001255,2023-09-10 02:12:30,CUST001072,ACCT-14938880,fee,-42.33,CAD,662.81,disputed,Bank of America,fees,Branch
TXN00001256,2023-03-11 09:42:33,CUST001168,ACCT-62328129,interest,1103.91,GBP,10855.44,completed,,,"Denver, CO"
TXN00001257,2023-10-16 02:25:45,CUST001002,ACCT-27363324,transfer,-15.3,EUR,6071.87,pending,,,ATM
TXN00001258,2023-01-18 14:29:23,CUST001187,ACCT-62705585,deposit,1452.86,AUD,1803.19,failed,Direct Deposit - Employer,income,"Dallas, TX"
TXN00001259,2023-08-10 00:30:35,CUST001022,ACCT-28179471,withdrawal,,JPY,4242.66,failed,,,"Phoenix, AZ"
TXN00001260,2023-06-09 04:41:39,CUST001192,ACCT-99929834,deposit,1229.98,USD,8227.89,reversed,Direct Deposit - Employer,income,"Indiknapolis, IN"
TXN00001261,2023-07-19 05:12:59,CUST001053,ACCT-74110515,withdrawal,-317.49,USD,11113.22,pending,,,
TXN00001262,2023-05-24 23:50:26,CUST001105,ACCT-64377000,withdrawal,-76.39,USD,4852.04,completed,,,"Indianapolis, IN"
TXN00001263,2023-03-27 16:22:19,CUST001152,ACCT-84980721,withdrawal,-311.98,USD,13023.2,completed,,,"San Francisco, CA"
TXN00001264,2023-09-21 10:15:41,CUST001005,ACCT-64374280,fee,-30.76,CAD,1220.61,reversed,Chase,fees,"Philadelphia, PA"
TXN00001265,2023-08-15 05:57:44,CUST001106,ACCT-15497745,payment,-357.42,USD,2721.84,reversed,Uber Eats,healthcare,"Phoenix, AZ"
TXN00001266,2023-05-10 13:11:56,CUST001075,ACCT-46824213,withdrawal,-448.15,USD,4518.05,failed,,,"Charlotte, NC"
TXN00001267,2023-07-31 07:51:49,CUST001125,ACCT-71284877,interest,513.47,JPY,8383.63,reversed,,,"Seattle, WA"
TXN00001268,2023-11-04 03:42:14,CUST001199,ACCT-68921663,transfer,-207.12,EUR,10129.69,disputed,,,"Houston, TX"
TXN00001269,2023-12-22 23:43:09,CUST001026,ACCT-27735762,withdrawal,-960.73,USD,4342.46,reversed,,,"Philadelphia, PA"
TXN00001270,2023-06-15 22:26:51,CUST001062,ACCT-22018477,interest,1296.95,JPY,11590.99,disputed,,,"Philadelphia, PA"
TXN00001271,2023-08-22 10:50:29,CUST001112,ACCT-10267547,withdrawal,-836.37,USD,6757.72,failed,,,ATM
TXN00001272,2023-02-16 18:33:01,CUST001034,ACCT-30002972,deposit,1777.92,USD,11137.87,pending,,,"Dallas, TX"
TXN00001273,,CUST001119,ACCT-66384851,deposit,1483.83,CAD,9348.9,failed,Direct Deposit - Employer,income,"Fort Worth, TX"
TXN00001274,2023-01-30 21:39:06,CUST001199,ACCT-68921663,payment,-520.71,AUD,9608.98,disputed,Airbnb,investment,"Phoenix, AZ"
TXN00001275,2023-09-02 06:12:04,rUST001047,ACCT-74667500,withdrawal,-222.8,AUD,3472.26,pending,,,"Dallas, TX"
TXN00001276,2023-02-04 05:16:27,CUST001194,ACCT-22512969,refund,1014.17,CAD,9361.06,disputed,Target,savings,"San Antonio, TX"
TXN00001277,2023-06-22 21:14:45,CUST001145,ACCT-27269852,payment,-348.98,USD,330.41,pending,Zelle,savings,"San Francisco, CA"
TXN00001278,2023-09-01 16:20:01,CUST001164,ACCT-98142392,fee,-25.78,EUR,656.76,failed,Chase,fees,"Columbus, OH"
TXN00001279,2023-06-14 20:21:46,CUST001187,ACCT-62705585,withdrawal,-162.87,AUD,1640.32,reversed,,,"Jacksonville, FL"
TXN00001280,2023-01-24 20:37:15,CUST001191,ACCT-13657238,interest,1685.31,GBP,6583.26,pending,,,"Charlotte, NC"
TXN00001281,2023-09-15 12:37:41,CUST001170,ACCT-15550349,transfer,-352.13,USD,7135.37,reversed,,,"Charlotte, NC"
TXN00001282,2023-08-26 21:12:47,CUST001159,ACCT-44486997,interest,935.77,USD,6454.55,failed,,,"Indianapolis, IN"
TXN00001283,2023-08-16 22:01:05,CUST001195,ACCT-21053615,withdrawal,-522.84,GvP,646.7,pending,,,"Boston, MA"
TXN00001284,2023-07-07 11:54:22,CUST001185,ACCT-97186567,deposit,605.57,JPY,5619.33,disputed,,,"San Antonio, TX"
TXN00001285,2023-03-27 00:25:06,CUST001058,ACCT-66848758,transfer,-381.44,JPY,2705.36,pending,,,"San Jose, CA"
TXN00001286,2023-06-28 16:14:08,CUST001013,ACCT-69473190,refund,1689.57,USD,12197.87,failed,Lowes,dining,"Jacksonville, FL"
TXN00001287,2023-07-29 11:54:29,CUST001175,ACCT-27587399,refund,1074.5,USD,9674.67,reversed,Delta Airlines,miscellaneous,"Indianapolis, IN"
TXN00001288,2023-02-01 13:44:05,CUST001105,ACCT-64377000,transfer,-974.97,USD,3877.07,disputed,,,"San Diego, CA"
TXN00001289,2023-04-28 02:11:05,CUST001114,ACCT-60540077,withdrawal,-289.57,USD,5567.28,reversed,,,"Fort Worth, TX"
TXN00001290,2023-11-07 12:24:34,,ACCT-34386446,payment,-402.66,USD,8494.36,completed,Venmo,transportation,"Dallas, TX"
TXN00001291,2023-09-14 12:42:59,CUST001028,ACCT-71357085,withdrawal,-217.13,CAD,4131.58,reversed,,,Branch
TXN00001292,2023-06-03 16:53:07,CUST001058,ACCT-66848758,transfer,,USD,2272.76,failed,,,ATM
TXN00001293,2023-05-01 15:42:12,CUST001001,ACCT-27545829,refund,1684.66,EUR,11086.63,completed,Chase,insurance,ATM
TXN00001294,2023-09-19 00:00:55,CUST001128,ACCT-34866462,fee,-48.26,USD,7369.38,failed,Bank of America,fees,Mobile App
TXN00001295,2023-08-08 23:50:39,CUST001077,,payment,-366.45,EUR,11971.75,pending,Verizon,utilities,Online
TXN00001296,2023-06-17 06:33:33,CUST001077,ACCT-24832702,refund,845.08,EUR,12816.83,completed,Comcast,miscellaneous,Online
TXN00001297,2023-03-14 08:35:03,CUST001061,ACCT-13932992,deposit,227.38,USD,-290.24,completed,,,Online
TXN00001298,2023-03-01 08:18:39,CUST001030,ACCT-44590285,refund,1246.16,USD,10042.44,reversed,Wells Fargo,dining,"Seattle, WA"
TXN00001299,2023-09-17 17:42:48,CUST001071,ACCT-82216410,deposit,1503.5,JPY,9619.33,reversed,,,"San Diego, CA"
TXN00001300,2023-12-28 03:33:18,CUST001117,ACCT-58499772,transfer,-662.85,USD,1556.87,pending,,,"San Francisco, CA"
TXN00001301,2023-07-23 17:32:10,CUST001059,ACCT-88829127,fee,-33.16,USD,10833.84,reversed,Bank of America,,"Chicago, IL"
TXN00001302,2023-03-13 07:44:16,CUST001198,ACCT-56474324,fee,-10.99,JPY,2069.14,reversed,Bank of America,fees,"New York, NY"
TXN00001303,2023-01-11 11:46:55,CUST001117,ACCT-58499772,payment,-667.91,USD,888.96,completed,Amazon,taxes,"Boston, MA"
TXN00001304,2023-09-13 23:27:00,CUST001175,ACCT-27587399,fee,-49.94,USD,9624.73,completed,Wells Fargo,fees,"Denver, CO"
TXN00001305,2023-04-06 06:13:29,CUST001121,ACCT-69156670,fee,-50.15,AUD,3702.27,failed,Bank of America,fees,"Foot Worth, TX"
TXN00001306,2023-03-26 22:53:21,CUST001053,ACCT-74110515,deposit,1656.13,USD,12769.35,pending,Direct Deposit - Employer,income,Mobile App
TXN00001307,2023-09-19 21:27:10,CUST001173,ACCT-65590364,deposit,1750.52,CAD,5464.92,pending,Direct Deposit - Employer,income,"Los Angeles, nA"
TXN00001308,2023-10-31 13:44:33,CUST001045,ACCT-51057251,transfer,-340.28,CAD,2588.22,completed,,,"Dallas, TX"
TXN00001309,2023-06-08 16:07:18,CUST001199,ACCT-p8921663,refund,720.28,USD,10329.26,reversed,Venmo,transportation,"Dallas, TX"
TXN00001310,2023-09-03 03:00:01,CUST001061,ACCT-13932992,interest,308.32,AUD,18.08,pending,,,"Indianapolis, IN"
TXN00001311,2023-09-24 00:56:26,CUST001057,ACCT-41435294,deposit,357.88,USD,7328.18,pending,Direct Deposit - Employer,income,"Houston, TX"
TXN00001312,2023-06-12 17:14:05,CUST001076,ACCT-12661937,refund,613.63,JPY,4648.06,disputed,PayPal,taxes,"New York, NY"
TXN00001313,2023-12-08 21:26:13,CUST001152,ACuT-73659956,deposit,567.35,USD,4919.67,reversed,,,"San Diego, CA"
TXN00001314,2023-11-18 19:05:24,CUST001113,ACCT-51443821,payment,-1005.79,AUD,15116.77,failed,Home Depot,entertainment,
TXN00001315,2023-12-07 13:03:07,CUST001059,ACCT-88829127,,-542.28,EUR,10291.56,reversed,,,"San Antonio, TX"
TXN00001316,2023-08-31 00:27:23,CUST001055,ACCT-51734996,payment,-97.22,AUD,1761.02,failed,Spotify,travel,"Fort Worth, TX"
TXN00001317,2023-03-12 01:18:24,CUST001146,ACCT-37236966,deposit,656.4,USD,8210.9,pending,,,"Fort Worth, TX"
TXN00001318,2023-08-10 12:48:19,CUST001041,ACCT-16778095,refund,1976.64,JPY,7354.21,completed,Lowes,investment,"Philadelphia, PA"
TXN00001319,2023-09-27 06:13:44,CUST001105,ACCT-50972644,transfer,-257.5,USD,10301.59,failed,,,"Fort Worth, TX"
TXN00001320,2023-04-29 03:16:31,CUST001072,ACCT-14938880,refund,411.51,USD,1074.32,pending,Starbucks,savings,"Chicago, IL"
TXN00001321,2023-01-21 02:23:58,CUST001195,ACCT-21053615,refund,1385.01,USD,2031.71,disputed,Airbnb,investment,"San Francisco, CA"
TXN00001322,2023-08-12 09:04:27,CUST001003,ACCT-61088102,refund,37.0,USD,3408.39,disputed,Walmart,groceries,"Austin, TX"
TXN00001323,2023-03-23 16:36:15,CUST001055,ACCT-51734996,fee,-22.95,EUR,1738.07,failed,Bank of America,fees,"Denver, CO"
TXN00001324,2023-07-10 00:38:55,CUST001168,ACCT-51927373,interest,711.53,GBP,4484.14,failed,,,"Fort Worth, TX"
TXN00001325,2023-11-19 03:00:09,CUST001195,ACCT-21053615,deposit,458.32,AUD,2490.03,reversed,Direct Deposit - Employer,income,"Los Angeles, CA"
TXN00001326,2023-10-28 13:31:48,CUST001079,ACCT-86570722,interest,729.8,EUR,4724.83,pending,,,"Phoenix, AZ"
TXN00001327,2023-04-30 16:15:06,CUST001146,ACCT-37236966,transfer,-177.67,,8033.23,pending,,,Mobile App
TXN00001328,2023-06-19 09:27:46,CUST001105,ACCT-50972644,fee,-16.74,JPY,10284.85,pending,Wells Fargo,fees,ATM
TXN00001329,2023-11-13 18:58:17,CUST001179,ACCT-41724086,payment,-457.05,GBP,3210.9,disputed,CVS,transportation,"San Jose, CA"
TXN00001330,2023-11-08 21:40:24,CUST001063,ACCT-16023562,withdrawal,-560.32,GBP,6132.93,disputed,,,"San Diego, CA"
TXN00001331,2023-08-06 00:18:26,CUST001028,ACCT-71357085,transfer,-720.49,EUR,3411.09,reversed,,,"Chicago, IL"
TXN00001332,2023-01-07 12:12:31,CUzT001083,ACCT-81608295,fee,-46.31,AUD,9773.79,pending,Bank of America,fees,"Philadelphia, PA"
TXN00001333,2023-04-13 09:09:16,CUST001127,ACCT-94024982,refund,1318.27,JPY,10580.51,reversed,Uber,savings,Online
TXN00001334,2023-11-01 00:28:57,CUST001042,ACCT-69696495,fee,-38.91,AUD,4521.42,failed,Bank of America,fees,"New York, NY"
TXN00001335,2023-07-13 18:39:32,CUST001053,ACCT-74110515,fee,-24.75,USD,12744.6,completed,Wells Fargo,fees,"New York, NY"
TXN00001336,2023-09-19 04:20:32,CUST001091,ACCT-52140693,deposit,835.69,JPY,4119.24,reversed,Direct Deposit - Employer,income,"Los Angeles, CA"
TXN00001337,2023-03-14 21:48:14,CUST001187,ACCT-62705585,refund,1446.18,AUD,-3086.5,reversed,Netflix,transportation,"San Diego, CA"
TXN00001338,2023-12-05 01:52:54,CUST001087,ACCT-68446428,withdrawal,-290.36,GBP,10462.32,disputed,,,"Fort Worth, TX"
TXN00001339,2023-02-19 16:14:04,CUST0i1191,ACCT-13657238,withdrawal,-647.99,AUD,5935.27,disputed,,,"Los Angeles, CA"
TXN00001340,2023-10-10 12:52:50,CUST001165,ACCT-54864444,interest,1941.56,AUD,9636.19,failed,,,"Chicago, IL"
TXN00001341,2023-05-02 22:45:23,CUST001108,ACCT-18886561,deposit,256.43,USD,1118.12,reversed,Direct Deposit - Employer,income,"Chicago, IL"
TXN00001342,2023-07-12 01:27:37,CUST001104,ACCT-53337375,withdrawal,-82.59,AUD,5489.83,,,,"Seattle, WA"
TXN00001343,2023-10-30 18:20:03,CUST001152,ACCT-73659956,deposit,749.47,GBP,5669.14,disputed,,income,Online
TXN00001344,2023-07-21 22:42:40,,ACCT-28353947,refund,154.21,CAD,2452.24,reversed,Wells Fargo,taxes,"Denler, CO"
TXN00001345,2023-11-23 02:06:48,CUST001162,ACCT-43214451,fee,-40.1,USD,8329.49,,Wells Fargo,fees,"Jacksonville, FL"
TXN00001346,2023-04-18 09:48:46,CUST001035,ACCT-60915265,interest,1338.19,USD,4951.68,completed,,,"Boston, MA"
TXN00001347,2023-03-02 06:31:58,CUST001115,ACCT-32069029,withdrawal,-328.85,JPY,8140.94,completed,,,ATM
TXN00001348,2023-08-19 00:16:55,CUST001005,ACCT-31193620,transfer,-582.82,USD,5459.36,disputed,,,"Chicago, IL"
TXN00001349,2023-05-24 00:23:51,CUST001042,ACCT-76134975,fee,-46.35,EUR,6581.05,pending,Wells Fargo,fees,Phone Banking
TXN00001f50,2023-08-06 22:20:08,CUST001085,ACCT-25670227,fee,-21.92,USD,11271.44,pending,Chase,fees,"Los Angeles, CA"
TXN00001351,2023-05-25 14:52:09,CUST001021,ACCT-26457439,fep,-18.07,USD,9735.29,pending,Bank of America,fees,"San Antonio, TX"
TXN00001352,2023-10-24 08:27:40,CUST001133,ACCT-49642867,,1304.64,USD,11521.87,pending,Direct Deposit - Employer,income,"Austin, TX"
TXN00001353,2023-12-09 20:54:12,CUST001010,ACCT-22552040,deposit,1027.32,AUD,6713.94,disputed,Direct Deposit - Employer,income,"Austin, TX"
TXN00001354,2023-03-28 11:26:36,CUST001140,ACCT-30351387,fee,-7.57,USD,5565.84,failed,Wells Fargo,feez,"Austin, TX"
TXN00001355,2023-01-13 20:29:36,CUST001051,ACCT-75878638,withdrawal,-76.24,JPY,9149.05,completed,,,"Austin, TX"
TXN00001356,2023-05-24 06:00:02,CUST001166,ACCT-53970456,transfer,-87.83,USD,4497.79,disputed,,,Mobile App
TXN00001357,2023-07-19 19:55:23,CUST001099,ACCT-18518881,payment,-1000.35,AUD,7700.27,disputed,Apple,taxes,"Fort Worth, TX"
TXN00001358,2023-10-18 15:10:35,CUST001080,ACCT-95163279,refund,1212.3,EUR,-6422.04,completed,Southwest Airlines,income,Branch
TXN00001359,2023-02-12 16:26:13,CUST001151,ACCT-89012248,trynsfer,-933.26,USD,4245.72,disputed,,,"Houston, TX"
TXN00001360,2023-01-19 07:45:45,CUST001046,ACCT-61997511,withdrawal,-20.39,EUR,6274.48,disputed,,,"Dallas, TX"
TXN00001361,2023-05-18 18:30:41,CUST001062,ACCT-22018477,deposit,1948.63,USD,13539.62,completed,Direct Deposit - Employer,income,Phone Banking
TXN00001362,2023-01-02 22:15:57,CUST001084,ACCT-46g63779,withdrawal,-523.05,USD,5494.93,pendiny,,,"Chicago, IL"
TXN00001363,2023-11-26 20:28:29,CUST001179,ACCT-41724086,,1750.14,USD,4961.04,failed,McDonalds,income,ATM
TXN00001364,2023-07-13 16:32:40,CUST001017,ACCT-63146869,transfer,-923.36,JPY,424.98,pending,,,"San Diego, CA"
TXN00001365,2023-07-02 14:08:56,CUST001063,ACCc-16023562,fee,-43.52,JPY,6089.41,failed,Chase,fees,"New York, NY"
TXN00001366,2023-02-11 18:49:30,CUST001001,ACCT-27545829,refund,201.72,USD,11288.35,reversed,Spotify,transportation,"Denver, CO"
TXN00001367,2023-08-08 16:10:57,CUST001017,ACCT-49848608,withdrawal,-310.2,USD,9617.75,completed,,,"Dallas, TX"
TXN00001368,2023-11-08 06:17:12,CUST001144,ACCT-38475272,deposit,,JPY,6867.16,pending,,,"San Antonio, TX"
TXN00001369,,CUST001047,ACCT-74667500,refund,230.45,USD,3702.71,failed,Walmart,housing,Branch
TXN00001370,,CUST001004,ACCT-98567706,fee,-5.51,AUD,8384.48,reversed,Bank of America,fees,"Chicago, IL"
TXN00001371,2023-07-15 04:37:20,CUST001004,ACCT-98567706,payment,-510.46,AUD,7874.02,failed,Netflix,taxes,"San Jose, CA"
,2023-06-27 23:42:33,CUST001193,ACCT-23581512,refund,212.12,EUR,8899.22,disputed,Lowes,healthcare,"Charlotte, NC"
TXN00001373,2023-11-19 15:52:23,CUST001129,ACCT-96345942,refund,607.11,USD,7052.89,completed,Direct Deposit - Employer,housing,"Philadelphia, PA"
TXN00001374,2023-06-02 02:57:48,CUST001003,ACCT-61088102,deposit,1717.44,AUD,5125.83,disputed,Direct Deposit - Employer,income,"Phoenix, AZ"
TXN00001375,,CUST001004,ACCT-98567706,deposit,1507.84,USD,9381.86,reversed,,,"Austin, TX"
TXN00001376,2023-09-03 10:54:55,CUST001047,ACCT-74667500,fee,-37.57,JPY,3665.14,pending,Chase,fees,"Philadelphia, PA"
TXN00001377,2023-02-16 22:06:24,CUST001049,ACCT-10098706,interest,1013.07,USD,4938.1,reversed,,,"New York, NY"
TXN00001378,2023-09-19 14:20:35,CUST001043,ACCT-49026104,withdrawal,-804.25,USD,5763.2,reversed,,,"Houston, TX"
TXN00001379,2023-10-30 01:14:52,CUST001151,ACCT-8901224f,payment,-733.71,UfD,3512.01,failed,Bank of America,investment,"San Francisco, CA"
TXN00001380,2023-02-14 03:48:26,CUST001047,ACCT-72285582,refund,1589.76,AUD,11260.82,failed,Whole Foods,housing,"Indianapolis, IN"
TXN00001381,2023-02-11 09:36:57,CUST001044,ACCT-99684586,interest,1599.26,JPY,5073.91,completed,,,"Houston, TX"
TXN00001382,2023-03-24 01:50:23,CUST001173,ACCT-65590364,withdrawal,-749.43,CAD,4715.49,failed,,,"Austin, TX"
TXN00001383,2023-12-03 12:13:45,CUST001149,ACCT-95601711,withdrawal,-585.27,USD,-52.12,completed,,,"Chicago, IL"
TXN00001384,2023-06-26 02:28:36,CUST001003,ACCT-61088102,transfer,-182.81,GBP,4943.02,pending,,,"San Jose, CA"
TXN00001385,2023-11-02 04:06:40,CUST001112,ACCT-10267547,interest,1688.87,AUD,8446.59,reversed,,,"San Francisco, CA"
